Date	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	ENG1 Lat.	ENG1 Long.	ENG1 X (m)	ENG1 Y (m)	ENG1 Sonde (m)	ENG1 Mode	ENG1 Systeme	ENG1 Altitude	ENG1 Vit. fond (nd)	ENG1 Route fond (deg)	ENG1 Vit. surf (nd)	ENG1 Route surf (deg)	ENG1 Bearing (deg)	ENG1 Hordist (m)	ENG1 Truedist (m)	ENG1 Cap (deg)	ENG2 Lat.	ENG2 Long.	ENG2 X (m)	ENG2 Y (m)	ENG2 Sonde (m)	ENG2 Mode	ENG2 Systeme	ENG2 Altitude	ENG2 Vit. fond (nd)	ENG2 Route fond (deg)	ENG2 Vit. surf (nd)	ENG2 Route surf (deg)	ENG2 Bearing (deg)	ENG2 Hordist (m)	ENG2 Truedist (m)	ENG2 Cap (deg)	
2023-03-05T15:42:30	N 15° 57,33287'	W 24° 38,85034'			ACQAUTO									0	750	0	0	790	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3957,9299	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,1	318	-1	-1	22	22,6	82,5	1011,8	567	18,882	12,6	320	8,5	56	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	159,64	-0,13	0,46	-0,35	-1	0	159,69	-0,15	0,47	-0,36	-1	-0,1	-0,6	114,3	-0,6	0	-300	22,655	22,999	5,2705	36,3262	1530	25,0393	9BB9CDE62725BC	46,15	45,71	15,9555	-24,6475	22,389	11,65	158,43	10,97	165,66	1,01	140,77	159,38	-100	-100	-200	3957,8999	-1	0	44990,6545	23,037	5,276	36,343	1531,02	263,201	98,381	23,05	1,495	0,26	0	0	0	0	0	0,26	8	23,479	22,405	141,75	19,229	4,745	5,34	4,041	0,782	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:43:00	N 15° 57,24223'	W 24° 38,81609'			ACQAUTO									0	790	0	0	790	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,2	314	-1	-1	22,1	22,6	82,8	1011,9	525	19,037	12,6	321	8,5	60	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,75	1,48	0,45	0,13	-1	0	162,8	1,45	0,46	0,17	-1	-0,1	-0,7	111,2	2	0	-300	22,675	23,008	5,2714	36,3255	1530,1	25,0331	9BC8CDEF2729B6	45,9	35,05	15,954	-24,6469	22,902	11,63	160,3	10,3	163,45	1,09	135,08	162,89	-100	-100	-200	3957,8999	-1	0	44990,6548	23,041	5,276	36,342	1531,03	262,821	98,244	23,053	1,465	0,27	0	0	0	0	0	0,27	8	23,467	22,4	135	18,976	4,66	5,2	3,975	0,783	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:43:30	N 15° 57,15155'	W 24° 38,7844'			ACQAUTO									0	770	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3957,6699	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,1	314	-1	-1	22,1	22,7	82,4	1011,9	507	18,96	14,7	318	10,3	69	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	158,83	-0,26	-0,44	0,28	-1	0	158,89	-0,28	-0,42	0,29	-1	-0,1	-0,6	114,3	-0,3	0	-300	22,672	23,02	5,2726	36,3247	1530	25,0335	9BDACDFA27290F	45,9	36,57	15,9525	-24,6464	22,928	11,49	160,88	10,33	163,24	1,21	136,35	158,8	-100	-100	-200	3957,7	-1	0	44990,6552	23,053	5,277	36,343	1531,0601	263,451	98,495	23,061	1,465	0,28	0	0	0	0	0	0,28	8	0	22,4	125,75	18,969	4,621	5,21	3,963	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:44:00	N 15° 57,0629'	W 24° 38,74714'			ACQAUTO									0	800	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3957,6699	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,1	313	-1	-1	22	22,6	82,2	1011,7	860	18,823	12,8	320	8,1	55	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	157,87	0,44	-0,29	-0,36	-1	0	157,92	0,42	-0,28	-0,42	-1	-0,1	-0,6	109,5	-0,9	0	-300	22,681	23,02	5,2729	36,3266	1530,1	25,0323	9BDBCDFD272AE3	45,9	35,05	15,951	-24,6458	22,366	11,44	158,32	10,7	158,4	1,29	143,04	157,86	-100	-100	-200	3957,7	-1	0	44990,6555	23,058	5,278	36,343	1531,0699	263,305	98,45	23,066	1,46	0,22	0	0	0	0	0	0,22	8	23,479	22,43	135,25	19,229	4,702	5,322	4,061	0,783	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:44:30	N 15° 56,97337'	W 24° 38,71255'			ACQAUTO									0	800	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,8	312	-1	-1	22,1	22,7	82,1	1011,8	739	18,901	12,4	316	8,7	54	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,31	1,09	-0,13	0,07	-1	0	161,36	1,06	-0,12	0,08	-1	-0,1	-0,6	111,6	1,5	0	-300	22,675	23,023	5,273	36,3248	1530,1	25,0325	9BE0CDFE2729C3	45,65	19,81	15,9496	-24,6452	22,649	11,44	159,98	10,71	159,21	1,16	120,21	161,35	-100	-100	-200	-1	-1	0	44990,6559	23,057	5,278	36,342	1531,0699	263,102	98,375	23,067	1,5	0,22	0	0	0	0	0	0,22	8	23,49	22,435	127,5	19,036	4,702	5,284	4,021	0,758	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:45:00	N 15° 56,88374'	W 24° 38,6793'			ACQAUTO									0	780	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,6	321	-1	-1	22,1	22,6	82,1	1011,8	688	18,901	12,6	323	7,9	64	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	157,9	1,48	-0,12	-0,12	-1	0	157,95	1,45	-0,1	-0,15	-1	-0,1	-0,6	113	-0,7	0	-300	22,69	23,025	5,2733	36,3261	1530,1	25,0294	9BE2CE01272CA3	45,65	45,71	15,9481	-24,6447	22,618	11,39	160,08	10,71	156,06	1	137,21	158,2	-100	-100	-200	-1	-1	0	44990,6562	23,063	5,278	36,342	1531,08	263,097	98,391	23,076	1,505	0,22	0	0	0	0	0	0,22	8	23,49	22,46	136,5	19,129	4,6	5,264	3,965	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:45:30	N 15° 56,79543'	W 24° 38,64174'			ACQAUTO									0	790	0	0	800	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3957,3301	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,4	315	-1	-1	22,2	22,6	82,1	1011,7	667	18,999	13,4	319	8,7	61	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	159,32	1,59	-0,45	-0,24	-1	0	159,38	1,56	-0,43	-0,24	-1	-0,1	-0,6	110,3	-0,7	0	-300	22,69	23,03	5,2738	36,3253	1530,1	25,0289	9BEBCE06272C97	45,9	35,05	15,9466	-24,644	22,512	11,44	157,99	10,6	160,86	0,98	162,52	159,24	-100	-100	-200	-1	-1	0	44990,6566	23,061	5,278	36,342	1531,08	262,863	98,298	23,073	1,465	0,21	0	0	0	0	0	0,21	8	23,49	22,455	130,75	19,169	4,621	5,352	4,041	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:46:00	N 15° 56,70585'	W 24° 38,60823'			ACQAUTO									0	770	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3957,3301	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,3	313	-1	-1	22,2	22,6	82,4	1011,9	666	19,057	14,5	320	10,3	73	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,6	-0,53	-0,85	0,29	-1	0	162,65	-0,56	-0,83	0,31	-1	-0,1	-0,6	111,9	1,7	0	-300	22,674	23,033	5,274	36,3248	1530,1	25,0328	9BEFCE08272990	45,9	39,62	15,9451	-24,6435	22,918	11,41	160,35	10,6	162,74	0,95	123,89	162,74	-100	-100	-200	3957,3	-1	0	44990,6569	23,068	5,279	36,342	1531,1	262,537	98,187	23,079	1,48	0,21	0	0	0	0	0	0,21	8	23,501	22,465	132,75	18,85	4,617	5,206	3,941	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:46:30	N 15° 56,61518'	W 24° 38,57625'			ACQAUTO									0	770	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,2	315	-1	-1	22,2	22,6	82,3	1011,8	699	19,038	13,8	318	9,3	64	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	158,11	1,33	-0,01	0,26	-1	0	158,16	1,3	0	0,25	-1	-0,1	-0,6	114,1	-0,4	0	-300	22,692	23,035	5,2743	36,3256	1530,1	25,0284	9BF2CE0B272D0C	45,65	38,1	15,9436	-24,6429	23,215	11,44	160,88	10,32	162,09	1,18	129,5	158,2	-100	-100	-200	3957,3	-1	0	44990,6573	23,073	5,279	36,342	1531,11	262,807	98,299	23,085	1,465	0,2	0	0	0	0	0	0,2	8	23,501	22,46	142,25	19,036	4,702	5,322	4,041	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:47:00	N 15° 56,52697'	W 24° 38,53795'			ACQAUTO									0	780	0	0	830	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,2	310	-1	-1	22,2	22,6	82,1	1011,7	756	18,999	13	315	9,3	53	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	158,53	1,36	-0,55	-0,29	-1	0	158,58	1,33	-0,53	-0,33	-1	-0,1	-0,6	110,3	-0,1	0	-300	22,709	23,046	5,2755	36,3262	1530,1	25,0238	9C03CE1727309A	45,9	19,81	15,9421	-24,6423	22,426	11,47	157,69	10,31	160,7	1,05	145,17	158,48	-100	-100	-200	-1	-1	0	44990,6576	23,076	5,28	36,343	1531,12	262,915	98,344	23,087	1,47	0,22	0	0	0	0	0	0,22	8	23,501	22,49	132,75	19,162	4,621	5,302	4,059	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:47:30	N 15° 56,43736'	W 24° 38,50451'			ACQAUTO									0	780	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	-1	-1	3958,54	0	-1	-1	-1	-1	-1	-1	-1	-1	3958,54	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,4	312	-1	-1	22,1	22,6	81,9	1011,8	733	18,862	12,4	314	9,9	58	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,39	0,56	-0,38	0,33	-1	0	162,44	0,54	-0,37	0,35	-1	-0,1	-0,6	112,3	1,5	0	-300	22,713	23,045	5,2753	36,3251	1530,2	25,0219	9C02CE15273157	46,4	10,67	15,9406	-24,6417	22,784	11,42	160,48	10,35	167,88	1,07	121,37	162,33	-100	-100	-200	-1	-1	0	44990,658	23,079	5,28	36,342	1531,12	262,434	98,173	23,092	1,505	0,23	0	0	0	0	0	0,23	8	23,513	22,49	136	19,096	4,621	5,208	3,983	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:48:00	N 15° 56,34779'	W 24° 38,47234'			ACQAUTO									0	770	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3958,54	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,3	314	-1	-1	22,2	22,7	82,1	1011,7	747	18,999	13,4	320	8,9	65	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	157,1	1,13	-1,32	0,3	-1	0	157,15	1,11	-1,3	0,2	-1	-0,1	-0,6	114,3	-0,7	0	-300	22,704	23,061	5,2772	36,3263	1530,1	25,0255	9C1BCE27272F71	46,65	57,9	15,9391	-24,6412	22,762	11,3	160,64	11	158,65	1,14	125,02	157,09	-100	-100	-200	3958,5	-1	0	44990,6583	23,094	5,282	36,343	1531,16	261,989	98,023	23,101	1,46	0,23	0	0	0	0	0	0,23	8	23,524	22,49	129,75	19,036	4,66	5,21	4,021	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:48:30	N 15° 56,25931'	W 24° 38,4335'			ACQAUTO									0	780	0	0	810	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3958,54	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,4	313	-1	-1	22,2	22,7	82,1	1011,5	675	18,999	12,8	317	9,1	52	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	157,31	1,25	-1,02	-0,36	-1	0	157,37	1,22	-1,01	-0,45	-1	-0,1	-0,6	112,5	-0,7	0	-300	22,723	23,056	5,2769	36,3281	1530,2	25,0213	9C13CE24273357	46,65	24,38	15,9377	-24,6406	22,276	11,4	157,76	11,13	161,25	0,8	147,34	157,13	-100	-100	-200	3958,5	-1	0	44990,6587	23,098	5,282	36,343	1531,17	262,274	98,147	23,11	1,47	0,22	0	0	0	0	0	0,22	8	23,524	22,49	127	19,162	4,702	5,284	4,059	0,783	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:49:00	N 15° 56,16993'	W 24° 38,39776'			ACQAUTO									0	780	0	0	800	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3958,96	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,6	313	-1	-1	22,1	22,6	82,1	1011,7	646	18,901	13,2	317	9,7	61	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	160,42	1,02	0,26	0,33	-1	0	160,47	1	0,28	0,37	-1	-0,1	-0,6	113,7	1,4	0	-300	22,733	23,066	5,2779	36,3277	1530,2	25,0181	9C23CE2E27355C	46,65	21,33	15,9362	-24,64	23,267	11,47	159,5	10,21	162,67	0,88	142,4	160,42	-100	-100	-200	3959	-1	0	44990,659	23,101	5,283	36,345	1531,1801	262,303	98,16	23,112	1,46	0,19	0	0	0	0	0	0,19	8	23,524	22,495	134,75	19,096	4,621	5,212	3,963	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:49:30	N 15° 56,08093'	W 24° 38,36264'			ACQAUTO									0	800	0	0	800	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3958,96	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,2	312	-1	-1	22,1	22,7	82,1	1011,7	603	18,901	13,2	315	9,3	55	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	156,77	1,54	-1,25	0,13	-1	0	156,82	1,51	-1,24	0,09	-1	-0,1	-0,6	113,5	-0,7	0	-300	22,724	23,073	5,2785	36,3266	1530,2	25,02	9C2ECE34273372	46,9	30,48	15,9347	-24,6394	22,689	11,39	158,96	9,9	157,53	1,33	134,48	156,95	-100	-100	-200	3959	-1	0	44990,6594	23,109	5,284	36,345	1531,2	262,072	98,078	23,114	1,465	0,19	0	0	0	0	0	0,19	8	0	22,495	132	19,162	4,723	5,302	4,059	0,783	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:50:00	N 15° 55,99251'	W 24° 38,32424'			ACQAUTO									0	780	0	0	800	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3959,02	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,2	306	-1	-1	22,2	22,7	82,1	1011,7	518	18,999	13,8	314	10,1	59	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	159,08	0,75	0,35	-0,32	-1	0	159,14	0,73	0,36	-0,36	-1	-0,1	-0,6	112,4	0	0	-300	22,736	23,074	5,2788	36,328	1530,2	25,0174	9C30CE372735FD	46,9	18,29	15,9332	-24,6387	22,332	11,45	157,75	10,42	162,07	1,4	146,01	158,77	-100	-100	-200	-1	-1	0	44990,6597	23,112	5,284	36,344	1531,21	262,03	98,077	23,122	1,46	0,19	0	0	0	0	0	0,19	8	23,547	22,49	139,75	19,415	4,66	5,284	4,021	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:50:30	N 15° 55,9031'	W 24° 38,2906'			ACQAUTO									0	780	0	0	810	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3959,02	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,3	308	-1	-1	22,1	22,7	82,1	1011,8	418	18,901	12,4	315	8,7	55	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	160,76	2,75	0,99	0,13	-1	0	160,81	2,73	0,99	0,17	-1	-0,1	-0,6	114,9	1,6	0	-300	22,735	23,086	5,2801	36,328	1530,2	25,0177	9C42CE432735CE	46,65	28,95	15,9317	-24,6382	22,969	11,42	160,17	10,3	162,27	1,32	143,24	160,6	-100	-100	-200	3959	-1	0	44990,66	23,118	5,285	36,345	1531,22	261,97	98,059	23,124	1,465	0,18	0	0	0	0	0	0,18	8	23,547	22,485	134,75	19,162	4,745	5,264	3,983	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-05T15:51:00	N 15° 55,81396'	W 24° 38,25559'			ACQAUTO									0	790	0	0	800	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,8	306	-1	-1	22,1	22,7	82,1	1011,7	428	18,901	16,3	312	12,4	65	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	156,76	0,63	-0,26	-0,59	-1	0	156,81	0,6	-0,25	-0,6	-1	-0,1	-0,6	114,8	-0,6	0	-300	22,743	23,086	5,2803	36,3296	1530,2	25,0166	9C42CE4527376E	46,15	24,38	15,9302	-24,6376	22,221	11,42	158,89	10,3	156,93	0,97	146,86	156,93	-100	-100	-200	3959	-1	0	44990,6603	23,125	5,285	36,346	1531,24	262,468	98,257	23,131	1,46	0,18	0	0	0	0	0	0,18	8	23,547	22,46	135	19,162	4,66	5,342	4,061	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
