Date	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	ENG1 Lat.	ENG1 Long.	ENG1 X (m)	ENG1 Y (m)	ENG1 Sonde (m)	ENG1 Mode	ENG1 Systeme	ENG1 Altitude	ENG1 Vit. fond (nd)	ENG1 Route fond (deg)	ENG1 Vit. surf (nd)	ENG1 Route surf (deg)	ENG1 Bearing (deg)	ENG1 Hordist (m)	ENG1 Truedist (m)	ENG1 Cap (deg)	ENG2 Lat.	ENG2 Long.	ENG2 X (m)	ENG2 Y (m)	ENG2 Sonde (m)	ENG2 Mode	ENG2 Systeme	ENG2 Altitude	ENG2 Vit. fond (nd)	ENG2 Route fond (deg)	ENG2 Vit. surf (nd)	ENG2 Route surf (deg)	ENG2 Bearing (deg)	ENG2 Hordist (m)	ENG2 Truedist (m)	ENG2 Cap (deg)	
2023-03-07T14:40:00	N 9° 56,94951'	W 21° 13,36078'			ACQAUTO									0	870	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4992,0298	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,4	298	-1	-1	24,6	25,4	85,7	1009,6	412	22,042	11,6	305	11	10	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,5	0,14	-0,32	0,27	-1	0	125,54	0,12	-0,3	0,26	-1	-0,1	-0,6	120,2	1,3	0	-300	25,301	25,735	5,47	35,63	1535,8	23,7252	ACD3D57D294389	46,91	47,24	9,9492	-21,2227	16,181	10,93	126,32	10,2	127,14	0,61	256,05	125,46	-100	-100	-200	4992	-1	0	44992,6111	25,768	5,475	35,647	1536,9399	250,25	98,486	25,816	1,39	0,14	0,44	0	0	0	0	0,58	8	26,532	26,575	127,5	18,078	4,336	4,901	3,716	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:40:30	N 9° 56,8916'	W 21° 13,28817'			ACQAUTO									0	850	0	0	1030	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4991,1401	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,4	302	-1	-1	24,6	25,3	85,8	1009,3	975	22,061	12	297	12,6	11	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,21	1,73	-0,47	0,4	-1	0	125,26	1,7	-0,46	0,42	-1	-0,1	-0,6	122,3	1,6	0	-300	25,306	25,706	5,4677	35,636	1535,8	23,7283	ACA4D56729447A	47,16	47,24	9,9482	-21,2215	16,394	11	128,71	11,11	127,42	0,32	308,72	125,36	-100	-100	-200	4991,1001	-1	0	44992,6114	25,769	5,475	35,647	1536,9399	250,324	98,525	25,821	1,375	0,14	0,44	0	0	0	0	0,58	8	26,532	26,55	136,75	18,018	4,417	4,921	3,734	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:41:00	N 9° 56,83565'	W 21° 13,21351'			ACQAUTO									0	860	0	0	1030	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4988,8799	0	0	0	0	0	0	0	-1	-1	4988,8799	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,6	293	-1	-1	24,6	25,3	85,8	1009,4	925	22,061	11	302	11,8	4	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	122,08	0,48	-0,64	-0,35	-1	0	122,13	0,46	-0,62	-0,37	-1	-0,1	-0,6	122,3	-0,3	0	-300	25,341	25,701	5,4666	35,632	1535,9	23,7145	AC9BD55C294BD3	47,41	21,33	9,9473	-21,2202	15,861	11,07	126,86	11,5	122,65	0,36	249,71	122,15	-100	-100	-200	4991,2002	-1	0	44992,6118	25,74	5,472	35,647	1536,87	250,23	98,47	25,811	1,38	0,14	0,44	0	0	0	0	0,58	8	26,532	26,52	130,25	18,078	4,379	4,941	3,736	0,737	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:41:30	N 9° 56,78178'	W 21° 13,13698'			ACQAUTO									0	870	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4983,48	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,8	291	-1	-1	24,6	25,3	85,8	1009,4	905	22,061	11,2	297	12,4	3	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,28	-0,16	-0,36	-0,06	-1	0	125,33	-0,19	-0,34	-0,13	-1	-0,1	-0,6	118,6	0,7	0	-300	25,384	25,706	5,467	35,6307	1536	23,7002	ACA4D5602954D8	47,16	51,81	9,9464	-21,2189	15,83	11,12	126,02	11	125,84	0,5	231,41	125,32	-100	-100	-200	4983,5	-1	0	44992,6121	25,749	5,473	35,648	1536,89	249,953	98,351	25,806	1,375	0,08	0,36	0	0	0,03	0	0,45	8	0	26,495	132,25	18,471	4,46	5,017	3,774	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:42:00	N 9° 56,72138'	W 21° 13,06396'			ACQAUTO									0	870	0	0	1010	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4981,5098	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,6	305	-1	-1	24,7	25,4	86,1	1009,4	900	22,217	10,7	299	11,4	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	126,3	1,32	-0,14	0,47	-1	0	126,34	1,3	-0,12	0,55	-1	-0,1	-0,6	124	2,8	0	-300	25,398	25,74	5,4695	35,622	1536	23,6896	ACDCD578295796	47,41	22,86	9,9454	-21,2177	16,698	11,28	129,93	10,92	130,22	0,21	229,02	126,55	-100	-100	-200	4981,5	-1	0	44992,6125	25,757	5,474	35,648	1536,91	250,296	98,487	25,806	1,405	0,08	0,36	0	0	0,03	0	0,45	8	26,532	26,54	138,25	18,397	4,34	4,941	3,734	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:42:30	N 9° 56,66492'	W 21° 12,98877'			ACQAUTO									0	870	0	0	1050	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4981,9302	0	0	0	0	0	0	0	-1	-1	4981,9302	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,3	301	-1	-1	24,6	25,3	86	1009,3	933	22,1	10,7	300	11,2	4	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	121,63	1,96	0,59	0,12	-1	0	121,68	1,94	0,6	0,15	-1	-0,1	-0,6	122,3	-0,9	0	-300	25,394	25,752	5,4716	35,6287	1536	23,6958	ACEFD58D2956CF	47,16	36,57	9,9444	-21,2165	16,124	11,17	126,65	11,14	126,32	0,3	212,64	121,68	-100	-100	-200	4981,6001	-1	0	44992,6128	25,79	5,477	35,648	1536,99	250,136	98,469	25,831	1,385	0,05	0,37	0	0	0,05	0	0,42	8	26,532	26,55	138,25	18,078	4,46	5,037	3,812	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:43:00	N 9° 56,61064'	W 21° 12,91323'			ACQAUTO									0	870	0	0	1030	0	0	-60	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4984,0498	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,6	289	-1	-1	24,6	25,3	86	1009,3	1007	22,1	11	297	12,4	5	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,39	0,34	-0,37	-0,21	-1	0	125,44	0,31	-0,36	-0,31	-1	-0,1	-0,6	122,6	1,7	0	-300	25,397	25,775	5,4743	35,6305	1536	23,6962	AD14D5A729577E	47,16	41,14	9,9435	-21,2152	15,455	11,06	126,68	10,8	125,94	0,5	235,64	125,41	-100	-100	-200	4984,1001	-1	0	44992,6132	25,813	5,48	35,649	1537,05	249,8	98,366	25,848	1,375	0,05	0,37	0	0	0,05	0	0,42	8	26,555	26,605	134,75	18,464	4,336	4,923	3,716	0,733	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:43:30	N 9° 56,5538'	W 21° 12,83888'			ACQAUTO									0	860	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4987,5298	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	295	-1	-1	24,5	25,3	85,9	1009,3	827	21,982	9,9	305	10,5	359	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	122,77	0,33	0,56	0,55	-1	0	122,81	0,31	0,58	0,61	-1	-0,1	-0,6	125,5	0,5	0	-300	25,404	25,78	5,4749	35,6308	1536	23,6944	AD1DD5AD2958D5	47,16	36,57	9,9426	-21,214	16,663	11,16	127,48	11,8	123,28	0,16	305,56	122,79	-100	-100	-200	4987,5	-1	0	44992,6135	25,816	5,48	35,648	1537,05	249,731	98,369	25,864	1,38	0,05	0,37	0	0	0,05	0	0,42	8	26,566	26,63	132	18,211	4,336	4,923	3,716	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:44:00	N 9° 56,49978'	W 21° 12,76186'			ACQAUTO									0	860	0	0	1060	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4983,2998	0	0	0	0	0	0	0	-1	-1	4983,2998	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,1	297	-1	-1	24,6	25,3	86	1009,2	970	22,1	11	311	10,1	11	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	123,17	-0,33	0,46	-0,1	-1	0	123,22	-0,35	0,47	-0,1	-1	-0,1	-0,6	121,8	-0,2	0	-300	25,415	25,789	5,4759	35,6308	1536,1	23,6908	AD2BD5B6295B51	47,16	47,24	9,9417	-21,2127	15,758	11,22	125,76	11,03	127,31	0,42	280,45	123,15	-100	-100	-200	4984,1001	-1	0	44992,6139	25,83	5,482	35,649	1537,09	249,566	98,315	25,871	1,385	0,2	0,33	0	0	0	0	0,54	8	26,566	26,69	129,25	18,145	4,417	4,961	3,736	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:44:30	N 9° 56,44475'	W 21° 12,68641'			ACQAUTO									0	870	0	0	1020	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4983,3101	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,5	294	-1	-1	24,6	25,3	85,9	1009,3	924	22,081	10,1	309	9,9	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	126,22	-0,26	0,06	-0,08	-1	0	126,27	-0,28	0,07	-0,08	-1	-0,1	-0,6	122,3	1,3	0	-300	25,373	25,794	5,4767	35,6326	1536	23,7051	AD34D5BE295278	47,16	50,29	9,9407	-21,2114	15,968	11,14	126,93	11,7	127,54	0,22	246,62	126,07	-100	-100	-200	4983,2998	-1	0	44992,6142	25,836	5,482	35,65	1537,1	249,724	98,392	25,879	1,375	0,2	0,33	0	0	0	0	0,54	8	26,578	26,73	133,25	18,331	4,294	4,885	3,716	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:45:00	N 9° 56,38722'	W 21° 12,61222'			ACQAUTO									0	840	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4986,2402	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,5	296	-1	-1	24,6	25,3	85,8	1009,2	910	22,061	11,2	305	10,5	10	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	124,02	0,74	0,09	0,37	-1	0	124,07	0,72	0,11	0,35	-1	-0,1	-0,6	121,5	1,2	0	-300	25,395	25,788	5,4764	35,6356	1536	23,7006	AD29D5BB295717	47,16	35,05	9,9398	-21,2102	15,72	11,14	127,8	10,81	126,9	0,02	356,11	124,25	-100	-100	-200	4986,2002	-1	0	44992,6145	25,836	5,482	35,65	1537,1	249,771	98,404	25,875	1,38	0,1	0,4	0	0	0,05	0	0,5	8	26,589	26,77	135,75	18,338	4,455	4,965	3,754	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:45:30	N 9° 56,33204'	W 21° 12,53485'			ACQAUTO									0	870	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4982,1802	0	0	0	0	0	0	0	-1	-1	4982,1802	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,7	301	-1	-1	24,6	25,3	85,9	1009,2	922	22,081	11,2	301	11,4	1	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	122,44	0,18	-0,53	-0,76	-1	0	122,49	0,16	-0,51	-0,79	-1	-0,1	-0,6	122,3	-0,5	0	-300	25,383	25,761	5,4733	35,634	1536	23,7032	ACFDD59D295485	47,41	30,48	9,9389	-21,2089	15,772	11,3	125,68	11,73	126,37	0,21	140,69	122,46	-100	-100	-200	4984,2002	-1	0	44992,6148	25,805	5,479	35,649	1537,03	249,394	98,256	25,875	1,37	0,1	0,4	0	0	0,05	0	0,5	8	26,589	26,795	136,75	18,205	4,417	5,037	3,812	0,758	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:46:00	N 9° 56,27728'	W 21° 12,45763'			ACQAUTO									0	850	0	0	1030	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4977,3198	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,8	293	-1	-1	24,6	25,4	86	1009,4	971	22,1	10,5	302	11	3	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	126,36	0,55	0,54	-0,02	-1	0	126,41	0,53	0,55	-0,01	-1	-0,1	-0,6	122,3	1,7	0	-300	25,381	25,772	5,4745	35,6344	1536	23,704	AD0FD5A929543A	47,16	30,48	9,938	-21,2076	16,063	11,29	126,19	10,91	128,44	0,17	173,01	126,34	-100	-100	-200	4977,2998	-1	0	44992,6152	25,819	5,481	35,65	1537,0601	249,665	98,36	25,874	1,38	0,1	0,4	0	0	0,05	0	0,5	8	26,589	26,8	140	18,324	4,46	5,037	3,812	0,757	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:46:30	N 9° 56,2161'	W 21° 12,3841'			ACQAUTO									0	850	0	0	1050	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4973,2998	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,2	296	-1	-1	24,5	25,4	86,2	1009,3	496	22,04	11	304	11,2	8	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,62	0,92	-0,06	0,25	-1	0	125,67	0,89	-0,04	0,29	-1	-0,1	-0,6	123,5	2,2	0	-300	25,362	25,768	5,4742	35,6351	1535,9	23,7105	AD09D5A6295018	46,91	53,33	9,9369	-21,2064	16,347	11,37	129,95	11,5	125,79	0,21	277,17	125,79	-100	-100	-200	4973,2998	-1	0	44992,6155	25,816	5,48	35,65	1537,05	249,744	98,39	25,873	1,39	0	0,39	0	0	0,14	0	0,39	8	26,601	26,83	137,75	18,018	4,336	4,921	3,736	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:47:00	N 9° 56,15931'	W 21° 12,30802'			ACQAUTO									0	870	0	0	1040	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4970,7998	0	0	0	0	0	0	0	-1	-1	4970,7998	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,5	303	-1	-1	24,6	25,3	86,1	1009,2	525	22,119	13,6	304	12	12	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	120,75	1,67	-0,84	-0,06	-1	0	120,8	1,65	-0,82	-0,09	-1	-0,1	-0,6	121,6	-1,1	0	-300	25,42	25,758	5,4732	35,6357	1536,1	23,693	ACF8D59C295C45	46,66	45,71	9,936	-21,2051	16,184	11,24	126,76	11,1	121,37	0,62	216,92	120,85	-100	-100	-200	4970,8999	-1	0	44992,6159	25,812	5,48	35,649	1537,04	250,053	98,489	25,861	1,41	0	0,39	0	0	0,14	0	0,39	8	26,601	26,85	138	18,338	4,336	4,999	3,754	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:47:30	N 9° 56,10499'	W 21° 12,23072'			ACQAUTO									0	870	0	0	1020	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4972,0298	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13	292	-1	-1	24,5	25,5	86	1009,3	922	22,002	13,4	291	13,8	10	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	125,26	1,5	-0,98	0,07	-1	0	125,31	1,47	-0,96	0,06	-1	-0,1	-0,6	119,4	1,2	0	-300	25,368	25,784	5,4753	35,6309	1536	23,7053	AD23D5B129517F	46,91	36,57	9,9351	-21,2038	16,33	11,16	126,1	11,71	127,31	0,79	219,92	125,35	-100	-100	-200	4972	-1	0	44992,6162	25,814	5,48	35,65	1537,05	249,97	98,459	25,862	1,38	0	0,4	0	0	0,14	0	0,4	8	26,601	26,85	132	18,331	4,336	4,921	3,716	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:48:00	N 9° 56,04542'	W 21° 12,15575'			ACQAUTO									0	880	0	0	1070	0	0	-70	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4975,0601	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,2	295	-1	-1	24,6	25,3	85,7	1009,3	947	22,042	11,6	294	12,4	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	124,17	1,8	-0,9	0,39	-1	0	124,22	1,78	-0,89	0,39	-1	-0,1	-0,6	122	2	0	-300	25,347	25,775	5,4754	35,6384	1535,9	23,7174	AD15D5B2294D15	46,91	54,86	9,9341	-21,2026	16,216	11,26	128,4	12,11	127,32	0,35	263,27	124,48	-100	-100	-200	4975,1001	-1	0	44992,6166	25,836	5,482	35,65	1537,1	249,9	98,451	25,873	1,375	0	0,4	0	0	0,14	0	0,4	8	0	26,85	137,75	18,145	4,294	4,903	3,73	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T14:48:30	N 9° 55,9892'	W 21° 12,07771'			ACQAUTO									0	890	0	0	1060	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4981,3999	0	0	0	0	0	0	0	-1	-1	4981,3999	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,8	302	-1	-1	24,6	25,3	86	1009,1	985	22,1	12,4	300	12,2	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	122,18	1,61	-0,65	-0,43	-1	0	122,23	1,58	-0,64	-0,48	-1	-0,1	-0,6	120	-0,7	0	-300	25,386	25,74	5,4714	35,6363	1536	23,7039	ACDCD58B295533	47,16	33,52	9,9332	-21,2013	15,728	11,36	125,8	11,61	124,27	0,42	203,16	122,3	-100	-100	-200	4980,3999	-1	0	44992,6169	25,798	5,478	35,649	1537,01	249,656	98,338	25,864	1,38	0	0,4	0	0	0,14	0	0,4	8	26,601	26,88	135,75	18,284	4,46	5,017	3,804	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
