11/04/2017 17:30:11 08°45.94483 S  034°46.90963 W  54.21
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 17:40:54.000,60.3795487,28.6975624,28.5396019,2.1021187,18.4071019,18.2569986,37.3692795,1545.6581258,56396.6248919,24.0244479
2017-04-11 17:41:05.000,60.3842567,28.6981825,28.4017756,2.0911929,18.2692756,18.1202962,37.3721292,1545.6601327,56400.3984668,24.0257956
2017-04-11 17:41:16.000,60.3981457,28.7040248,28.4095699,2.0997232,18.2770699,18.1280270,37.3772465,1545.6781771,56407.4919839,24.0277210
2017-04-11 17:41:27.000,60.3914119,28.7030521,28.4634655,2.1199973,18.3309655,18.1814831,37.3732831,1545.6728279,56402.1818024,24.0252957
2017-04-11 17:41:38.000,60.3830037,28.7003528,28.3937438,2.1071434,18.2612438,18.1123299,37.3695456,1545.6619316,56397.0445843,24.0230911
2017-04-11 17:41:49.000,60.3847423,28.6981521,28.2345084,2.1086625,18.1020084,17.9543930,37.3725448,1545.6576866,56400.8825683,24.0254047
2017-04-11 17:42:00.000,60.3811645,28.6958178,28.2091120,2.1027030,18.0766120,17.9292037,37.3718868,1545.6515604,56399.8895506,24.0255832
2017-04-11 17:42:11.000,60.3555801,28.6839169,28.2170290,2.1160243,18.0845290,17.9370562,37.3633471,1545.6171783,56387.9643935,24.0231788
2017-04-11 17:42:22.000,60.3796863,28.6927055,28.2549861,2.1254895,18.1224861,17.9747038,37.3732890,1545.6471349,56401.6404845,24.0278760
2017-04-11 17:42:33.000,60.3820370,28.6972646,28.0651636,2.1395703,17.9326636,17.7864291,37.3714028,1545.6517280,56399.2488193,24.0241204
2017-04-11 17:42:44.000,60.3734600,28.6878612,28.0061075,2.1263074,17.8736075,17.7278546,37.3728231,1545.6320608,56400.6990758,24.0280858
2017-04-11 17:42:55.000,60.3799749,28.6948756,27.9463485,2.1159659,17.8138485,17.6685830,37.3718777,1545.6451028,56399.7264550,24.0247707
2017-04-11 17:43:06.000,60.3803795,28.6942008,27.9707401,2.1225097,17.8382401,17.6927756,37.3726847,1545.6449163,56400.7833258,24.0257078
2017-04-11 17:43:17.000,60.3872217,28.6961643,27.9898571,2.1443029,17.8573571,17.7117367,37.3759217,1545.6528563,56405.1986755,24.0275665
2017-04-11 17:43:28.000,60.3876364,28.6967722,27.7483310,2.1556961,17.6158310,17.4721802,37.3758081,1545.6499707,56404.9743244,24.0262469
2017-04-11 17:43:39.000,60.3888498,28.6972524,27.3479802,2.1562804,17.2154802,17.0750942,37.3764033,1545.6448813,56405.6244784,24.0248255
2017-04-11 17:43:50.000,60.3852807,28.6962554,27.0986033,2.1668556,16.9661033,16.8277508,37.3747676,1545.6368198,56403.2939030,24.0228649
2017-04-11 17:44:01.000,60.3745492,28.6901283,26.9796660,2.1641680,16.8471660,16.7097834,37.3721182,1545.6188867,56399.4351754,24.0224165
2017-04-11 17:44:12.000,60.3759735,28.6910826,26.8729681,2.1809949,16.7404681,16.6039556,37.3723968,1545.6194288,56399.8053908,24.0218512
2017-04-11 17:44:23.000,60.3718822,28.6906146,26.7874590,2.1850264,16.6549590,16.5191437,37.3699279,1545.6143853,56396.4544729,24.0197860
2017-04-11 17:44:34.000,60.3354069,28.6792314,26.5631611,2.1826893,16.4306611,16.2966750,37.3534259,1545.5688152,56373.8306733,24.0102275
2017-04-11 17:44:45.000,60.2974236,28.6783139,26.3318439,2.1826893,16.1993439,16.0672440,37.3276284,1545.5357913,56339.2638065,23.9901429
2017-04-11 17:44:56.000,60.2568652,28.6722436,26.3635641,2.1825140,16.2310641,16.0987056,37.3040004,1545.4984245,56307.4677155,23.9745373
2017-04-11 17:45:07.000,60.1750666,28.6611320,26.4280731,2.1864286,16.2955731,16.1626885,37.2554503,1545.4245441,56242.1844476,23.9420122
2017-04-11 17:45:18.000,60.1837963,28.6598867,26.2354046,2.1857859,16.1029046,15.9715912,37.2625994,1545.4261496,56251.5941497,23.9469838
2017-04-11 17:45:29.000,60.1513963,28.6518387,26.0603097,2.1939657,15.9278097,15.7979241,37.2462915,1545.3887444,56229.3896863,23.9366619
2017-04-11 17:45:40.000,60.1309403,28.6412720,26.0458210,2.2199656,15.9133210,15.7835536,37.2402709,1545.3594583,56220.8743046,23.9356049
2017-04-11 17:45:51.000,60.1236491,28.6398633,26.2090469,2.2083387,16.0765469,15.9454485,37.2362210,1545.3549172,56215.4714596,23.9337262
2017-04-11 17:46:02.000,60.1429898,28.6547055,26.0005889,2.1998084,15.8680889,15.7386904,37.2381736,1545.3853498,56218.6537303,23.9293421
2017-04-11 17:46:13.000,60.1177845,28.6476421,25.7745941,2.2186218,15.6420941,15.5145384,37.2261423,1545.3537007,56202.1805836,23.9216899
2017-04-11 17:46:24.000,60.0951470,28.6314785,25.8478508,2.2112600,15.7153508,15.5871978,37.2229563,1545.3168427,56197.2369625,23.9250099
2017-04-11 17:46:35.000,60.0511403,28.6173048,25.7861063,2.2127791,15.6536063,15.5259568,37.2032791,1545.2646060,56170.3046820,23.9146819
2017-04-11 17:46:46.000,60.0724995,28.6229192,25.7669297,2.2051252,15.6344297,15.5069366,37.2138389,1545.2874763,56184.6478684,23.9206671
2017-04-11 17:46:57.000,60.0526730,28.6179785,25.7394994,2.2065274,15.6069994,15.4797299,37.2038383,1545.2658585,56171.0622117,23.9146786
2017-04-11 17:47:08.000,60.0454758,28.6168678,25.8563031,2.2013274,15.7238031,15.5955811,37.1996327,1545.2610092,56165.4447201,23.9123848
2017-04-11 17:47:19.000,60.0533698,28.6202546,25.8747037,2.2089229,15.7422037,15.6138317,37.2024985,1545.2716207,56169.4299527,23.9134873
2017-04-11 17:47:30.000,60.0540894,28.6195080,25.8580541,2.2151746,15.7255541,15.5973179,37.2035935,1545.2708877,56170.8521461,23.9144894
2017-04-11 17:47:41.000,60.0554748,28.6215717,25.8157774,2.2064690,15.6832774,15.5553859,37.2029575,1545.2739437,56170.0771719,23.9131410
2017-04-11 17:47:52.000,60.0572609,28.6212378,25.8905372,2.2084555,15.7580372,15.6295360,37.2044473,1545.2760542,56172.0827127,23.9146922
2017-04-11 17:48:03.000,60.0626664,28.6250134,25.8785365,2.2090398,15.7460365,15.6176333,37.2052741,1545.2848413,56173.3497416,23.9140013
2017-04-11 17:48:14.000,60.0722060,28.6279089,25.7733249,2.2117858,15.6408249,15.5132796,37.2097152,1545.2939707,56179.3657871,23.9159250
2017-04-11 17:48:25.000,60.0738993,28.6292688,25.8806656,2.2166353,15.7481656,15.6197449,37.2098008,1545.2987930,56179.5848178,23.9159931
2017-04-11 17:48:36.000,60.0735469,28.6299123,25.9432021,2.2185634,15.8107021,15.6817715,37.2090296,1545.3004182,56178.6095189,23.9154649
2017-04-11 17:48:47.000,60.0433057,28.6244974,25.7646472,2.2220105,15.6321472,15.5046727,37.1921555,1545.2679994,56155.7603543,23.9038198
2017-04-11 17:48:58.000,60.0182978,28.6207219,25.7267693,2.2019701,15.5942693,15.4671036,37.1776150,1545.2439313,56136.1575143,23.8939826
2017-04-11 17:49:09.000,60.0310061,28.6208797,25.6864844,2.2149993,15.5539844,15.4271473,37.1864036,1545.2528461,56147.8855608,23.9003685
2017-04-11 17:49:20.000,60.0290112,28.6163580,25.7255782,2.2119027,15.5930782,15.4659222,37.1885411,1545.2460304,56150.5554847,23.9036540
2017-04-11 17:49:31.000,60.0040049,28.6130868,25.6483421,2.2124870,15.5158421,15.3893160,37.1736162,1545.2219763,56130.4451667,23.8931908
2017-04-11 17:49:42.000,60.0369977,28.6246249,25.7849444,2.2090982,15.6524444,15.5248043,37.1876317,1545.2638522,56149.7329132,23.9004612
2017-04-11 17:49:53.000,60.0303265,28.6222029,25.6234067,2.2015027,15.4909067,15.3645839,37.1849093,1545.2530555,56145.9227051,23.8985332
2017-04-11 17:50:04.000,60.0242220,28.6184034,25.5871862,2.2168106,15.4546862,15.3286588,37.1836253,1545.2429214,56144.0240082,23.8986823
2017-04-11 17:50:15.000,60.0343080,28.6174747,25.6321595,2.2223611,15.4996595,15.3732653,37.1914038,1545.2498727,56154.3896534,23.9050354
2017-04-11 17:50:26.000,60.0301260,28.6206127,25.5408732,2.2268015,15.4083732,15.2827234,37.1860417,1545.2494372,56147.3302781,23.8995640
2017-04-11 17:50:37.000,60.0093585,28.6112541,25.4807524,2.2355071,15.3482524,15.2230929,37.1788551,1545.2207264,56137.2914626,23.8970282
2017-04-11 17:50:48.000,60.0124941,28.6141489,25.5015015,2.2155836,15.3690015,15.2436728,37.1787746,1545.2272186,56137.3211134,23.8960892
2017-04-11 17:50:59.000,60.0292055,28.6146041,25.4344176,2.2314173,15.3019176,15.1771360,37.1901431,1545.2390387,56152.4967949,23.9042022
2017-04-11 17:51:10.000,59.9958599,28.6145373,25.4811451,2.2179791,15.3486451,15.2234824,37.1668262,1545.2151292,56121.3715654,23.8868850
2017-04-11 17:51:21.000,60.0030709,28.6141489,25.4760111,2.2312420,15.3435111,15.2183902,37.1721826,1545.2198476,56128.5064240,23.8910219
2017-04-11 17:51:32.000,60.0329837,28.6181606,25.5407183,2.2110847,15.4082183,15.2825698,37.1899665,1545.2482936,56152.4629062,23.9033349
2017-04-11 17:51:43.000,60.0086019,28.6134570,25.5174909,2.2262173,15.3849909,15.2595318,37.1765861,1545.2236952,56134.3741337,23.8947424
2017-04-11 17:51:54.000,60.0098935,28.6135602,25.5005413,2.2024376,15.3680413,15.2427204,37.1774151,1545.2245045,56135.4788888,23.8952592
2017-04-11 17:52:05.000,60.0125532,28.6136573,25.3902856,2.2097409,15.2577856,15.1333638,37.1792359,1545.2247730,56137.8694944,23.8961257
2017-04-11 17:52:16.000,60.0205558,28.6144705,25.4386681,2.2217184,15.3061681,15.1813518,37.1841882,1545.2325524,56144.5396200,23.8997856
2017-04-11 17:52:27.000,60.0150436,28.6145980,25.3822628,2.2316510,15.2497628,15.1254065,37.1802449,1545.2277238,56139.2555449,23.8965361
